Area,Item_x,Year,Unit_x,Crop_Yield,Item_y,Unit_y,Pesticides_Usage,Avg_Temperature,Avg_Rainfall
Angola,Potatoes,2001,hg/ha,4422,Pesticides (total),tonnes of active ingredients,40,24.43,1010
Angola,Potatoes,2002,hg/ha,4423,Pesticides (total),tonnes of active ingredients,40,24.79,1010
Angola,Potatoes,2004,hg/ha,4429,Pesticides (total),tonnes of active ingredients,40,24.22,1010
Angola,Potatoes,2005,hg/ha,4430,Pesticides (total),tonnes of active ingredients,40,24.41,1010
Angola,Potatoes,2006,hg/ha,4431,Pesticides (total),tonnes of active ingredients,40,24.14,1010
Angola,Potatoes,2007,hg/ha,4434,Pesticides (total),tonnes of active ingredients,40,24.24,1010
Angola,Potatoes,2008,hg/ha,4444,Pesticides (total),tonnes of active ingredients,40,24.27,1010
Angola,Potatoes,2009,hg/ha,4444,Pesticides (total),tonnes of active ingredients,40,24.33,1010
Angola,Potatoes,2010,hg/ha,4444,Pesticides (total),tonnes of active ingredients,40,24.44,1010
Angola,Potatoes,2011,hg/ha,4444,Pesticides (total),tonnes of active ingredients,40,24.15,1010
Angola,Potatoes,2012,hg/ha,4444,Pesticides (total),tonnes of active ingredients,40,24.24,1010
Angola,Potatoes,2013,hg/ha,4444,Pesticides (total),tonnes of active ingredients,40,24.55,1010
Angola,"Rice, paddy",1990,hg/ha,4520,Pesticides (total),tonnes of active ingredients,64,24.12,1010
Angola,"Rice, paddy",1991,hg/ha,4525,Pesticides (total),tonnes of active ingredients,79,24.02,1010
Angola,"Rice, paddy",1992,hg/ha,4526,Pesticides (total),tonnes of active ingredients,23,23.96,1010
Angola,"Rice, paddy",1993,hg/ha,4527,Pesticides (total),tonnes of active ingredients,169,24.15,1010
Angola,"Rice, paddy",1994,hg/ha,4528,Pesticides (total),tonnes of active ingredients,25.5,24.04,1010
Angola,"Rice, paddy",1995,hg/ha,4532,Pesticides (total),tonnes of active ingredients,336,24.56,1010
Angola,"Rice, paddy",1996,hg/ha,4533,Pesticides (total),tonnes of active ingredients,40,24.11,1010
Angola,"Rice, paddy",1997,hg/ha,4540,Pesticides (total),tonnes of active ingredients,40,24.06,1010
Angola,"Rice, paddy",1998,hg/ha,4545,Pesticides (total),tonnes of active ingredients,40,24.96,1010
Angola,"Rice, paddy",1999,hg/ha,4545,Pesticides (total),tonnes of active ingredients,40,24.37,1010
Angola,"Rice, paddy",2000,hg/ha,4545,Pesticides (total),tonnes of active ingredients,40,24.41,1010
Angola,"Rice, paddy",2001,hg/ha,4545,Pesticides (total),tonnes of active ingredients,40,24.43,1010
Angola,"Rice, paddy",2002,hg/ha,4545,Pesticides (total),tonnes of active ingredients,40,24.79,1010
Angola,"Rice, paddy",2004,hg/ha,4546,Pesticides (total),tonnes of active ingredients,40,24.22,1010
Angola,"Rice, paddy",2005,hg/ha,4551,Pesticides (total),tonnes of active ingredients,40,24.41,1010
Angola,"Rice, paddy",2006,hg/ha,4554,Pesticides (total),tonnes of active ingredients,40,24.14,1010
Angola,"Rice, paddy",2007,hg/ha,4554,Pesticides (total),tonnes of active ingredients,40,24.24,1010
Angola,"Rice, paddy",2008,hg/ha,4555,Pesticides (total),tonnes of active ingredients,40,24.27,1010
Angola,"Rice, paddy",2009,hg/ha,4557,Pesticides (total),tonnes of active ingredients,40,24.33,1010
Angola,"Rice, paddy",2010,hg/ha,4561,Pesticides (total),tonnes of active ingredients,40,24.44,1010
Angola,"Rice, paddy",2011,hg/ha,4564,Pesticides (total),tonnes of active ingredients,40,24.15,1010
Angola,"Rice, paddy",2012,hg/ha,4567,Pesticides (total),tonnes of active ingredients,40,24.24,1010
Angola,"Rice, paddy",2013,hg/ha,4583,Pesticides (total),tonnes of active ingredients,40,24.55,1010
Angola,Sorghum,2000,hg/ha,4583,Pesticides (total),tonnes of active ingredients,40,24.41,1010
Angola,Sorghum,2001,hg/ha,4583,Pesticides (total),tonnes of active ingredients,40,24.43,1010
Angola,Sorghum,2002,hg/ha,4588,Pesticides (total),tonnes of active ingredients,40,24.79,1010
Angola,Sorghum,2004,hg/ha,4590,Pesticides (total),tonnes of active ingredients,40,24.22,1010
Angola,Sorghum,2005,hg/ha,4590,Pesticides (total),tonnes of active ingredients,40,24.41,1010
Angola,Sorghum,2006,hg/ha,4599,Pesticides (total),tonnes of active ingredients,40,24.14,1010
Angola,Sorghum,2007,hg/ha,4599,Pesticides (total),tonnes of active ingredients,40,24.24,1010
Angola,Sorghum,2008,hg/ha,4600,Pesticides (total),tonnes of active ingredients,40,24.27,1010
Angola,Sorghum,2009,hg/ha,4603,Pesticides (total),tonnes of active ingredients,40,24.33,1010
Angola,Sorghum,2010,hg/ha,4604,Pesticides (total),tonnes of active ingredients,40,24.44,1010
Angola,Sorghum,2011,hg/ha,4606,Pesticides (total),tonnes of active ingredients,40,24.15,1010
Angola,Sorghum,2012,hg/ha,4613,Pesticides (total),tonnes of active ingredients,40,24.24,1010
Angola,Sorghum,2013,hg/ha,4615,Pesticides (total),tonnes of active ingredients,40,24.55,1010
Angola,Soybeans,2000,hg/ha,4628,Pesticides (total),tonnes of active ingredients,40,24.41,1010
Angola,Soybeans,2001,hg/ha,4629,Pesticides (total),tonnes of active ingredients,40,24.43,1010
Angola,Soybeans,2002,hg/ha,4630,Pesticides (total),tonnes of active ingredients,40,24.79,1010
Angola,Soybeans,2004,hg/ha,4635,Pesticides (total),tonnes of active ingredients,40,24.22,1010
Angola,Soybeans,2005,hg/ha,4639,Pesticides (total),tonnes of active ingredients,40,24.41,1010
Angola,Soybeans,2006,hg/ha,4642,Pesticides (total),tonnes of active ingredients,40,24.14,1010
Angola,Soybeans,2007,hg/ha,4643,Pesticides (total),tonnes of active ingredients,40,24.24,1010
Angola,Soybeans,2008,hg/ha,4643,Pesticides (total),tonnes of active ingredients,40,24.27,1010
Angola,Soybeans,2009,hg/ha,4646,Pesticides (total),tonnes of active ingredients,40,24.33,1010
Angola,Soybeans,2010,hg/ha,4652,Pesticides (total),tonnes of active ingredients,40,24.44,1010
Angola,Soybeans,2011,hg/ha,4652,Pesticides (total),tonnes of active ingredients,40,24.15,1010
Angola,Soybeans,2012,hg/ha,4653,Pesticides (total),tonnes of active ingredients,40,24.24,1010
Angola,Soybeans,2013,hg/ha,4655,Pesticides (total),tonnes of active ingredients,40,24.55,1010
Angola,Sweet potatoes,1990,hg/ha,4717,Pesticides (total),tonnes of active ingredients,64,24.12,1010
Angola,Sweet potatoes,1991,hg/ha,4718,Pesticides (total),tonnes of active ingredients,79,24.02,1010
Angola,Sweet potatoes,1992,hg/ha,4719,Pesticides (total),tonnes of active ingredients,23,23.96,1010
Angola,Sweet potatoes,1993,hg/ha,4719,Pesticides (total),tonnes of active ingredients,169,24.15,1010
Angola,Sweet potatoes,1994,hg/ha,4722,Pesticides (total),tonnes of active ingredients,25.5,24.04,1010
Angola,Sweet potatoes,1995,hg/ha,4723,Pesticides (total),tonnes of active ingredients,336,24.56,1010
Angola,Sweet potatoes,1996,hg/ha,4724,Pesticides (total),tonnes of active ingredients,40,24.11,1010
Angola,Sweet potatoes,1997,hg/ha,4725,Pesticides (total),tonnes of active ingredients,40,24.06,1010
Angola,Sweet potatoes,1998,hg/ha,4727,Pesticides (total),tonnes of active ingredients,40,24.96,1010
Angola,Sweet potatoes,1999,hg/ha,4729,Pesticides (total),tonnes of active ingredients,40,24.37,1010
Angola,Sweet potatoes,2000,hg/ha,4731,Pesticides (total),tonnes of active ingredients,40,24.41,1010
Angola,Sweet potatoes,2001,hg/ha,4733,Pesticides (total),tonnes of active ingredients,40,24.43,1010
Angola,Sweet potatoes,2002,hg/ha,4737,Pesticides (total),tonnes of active ingredients,40,24.79,1010
Angola,Sweet potatoes,2004,hg/ha,4745,Pesticides (total),tonnes of active ingredients,40,24.22,1010
Angola,Sweet potatoes,2005,hg/ha,4747,Pesticides (total),tonnes of active ingredients,40,24.41,1010
Angola,Sweet potatoes,2006,hg/ha,4748,Pesticides (total),tonnes of active ingredients,40,24.14,1010
Angola,Sweet potatoes,2007,hg/ha,4750,Pesticides (total),tonnes of active ingredients,40,24.24,1010
Angola,Sweet potatoes,2008,hg/ha,4750,Pesticides (total),tonnes of active ingredients,40,24.27,1010
Angola,Sweet potatoes,2009,hg/ha,4750,Pesticides (total),tonnes of active ingredients,40,24.33,1010
Angola,Sweet potatoes,2010,hg/ha,4750,Pesticides (total),tonnes of active ingredients,40,24.44,1010
Angola,Sweet potatoes,2011,hg/ha,4750,Pesticides (total),tonnes of active ingredients,40,24.15,1010
Angola,Sweet potatoes,2012,hg/ha,4753,Pesticides (total),tonnes of active ingredients,40,24.24,1010
Angola,Sweet potatoes,2013,hg/ha,4755,Pesticides (total),tonnes of active ingredients,40,24.55,1010
Angola,Wheat,1990,hg/ha,4820,Pesticides (total),tonnes of active ingredients,64,24.12,1010
Angola,Wheat,1991,hg/ha,4821,Pesticides (total),tonnes of active ingredients,79,24.02,1010
Angola,Wheat,1992,hg/ha,4821,Pesticides (total),tonnes of active ingredients,23,23.96,1010
Angola,Wheat,1993,hg/ha,4824,Pesticides (total),tonnes of active ingredients,169,24.15,1010
Angola,Wheat,1994,hg/ha,4828,Pesticides (total),tonnes of active ingredients,25.5,24.04,1010
Angola,Wheat,1995,hg/ha,4828,Pesticides (total),tonnes of active ingredients,336,24.56,1010
Angola,Wheat,1996,hg/ha,4829,Pesticides (total),tonnes of active ingredients,40,24.11,1010
Angola,Wheat,1997,hg/ha,4829,Pesticides (total),tonnes of active ingredients,40,24.06,1010
Angola,Wheat,1998,hg/ha,4829,Pesticides (total),tonnes of active ingredients,40,24.96,1010
Angola,Wheat,1999,hg/ha,4830,Pesticides (total),tonnes of active ingredients,40,24.37,1010
Angola,Wheat,2000,hg/ha,4830,Pesticides (total),tonnes of active ingredients,40,24.41,1010
Angola,Wheat,2001,hg/ha,4830,Pesticides (total),tonnes of active ingredients,40,24.43,1010
Angola,Wheat,2002,hg/ha,4830,Pesticides (total),tonnes of active ingredients,40,24.79,1010
Angola,Wheat,2004,hg/ha,4830,Pesticides (total),tonnes of active ingredients,40,24.22,1010
Angola,Wheat,2005,hg/ha,4830,Pesticides (total),tonnes of active ingredients,40,24.41,1010
Angola,Wheat,2006,hg/ha,4830,Pesticides (total),tonnes of active ingredients,40,24.14,1010
Angola,Wheat,2007,hg/ha,4830,Pesticides (total),tonnes of active ingredients,40,24.24,1010
Angola,Wheat,2008,hg/ha,4831,Pesticides (total),tonnes of active ingredients,40,24.27,1010
Angola,Wheat,2009,hg/ha,4832,Pesticides (total),tonnes of active ingredients,40,24.33,1010
Angola,Wheat,2010,hg/ha,4834,Pesticides (total),tonnes of active ingredients,40,24.44,1010
Angola,Wheat,2011,hg/ha,4836,Pesticides (total),tonnes of active ingredients,40,24.15,1010
Angola,Wheat,2012,hg/ha,4836,Pesticides (total),tonnes of active ingredients,40,24.24,1010
Angola,Wheat,2013,hg/ha,4836,Pesticides (total),tonnes of active ingredients,40,24.55,1010
Argentina,Cassava,1990,hg/ha,5106,Pesticides (total),tonnes of active ingredients,26156,17.46,591
Argentina,Cassava,1990,hg/ha,5106,Pesticides (total),tonnes of active ingredients,26156,17.67,591
Argentina,Cassava,1991,hg/ha,5106,Pesticides (total),tonnes of active ingredients,26156,17.64,591
Argentina,Cassava,1991,hg/ha,5106,Pesticides (total),tonnes of active ingredients,26156,17.86,591
Argentina,Cassava,1992,hg/ha,5106,Pesticides (total),tonnes of active ingredients,26156,17.09,591
Argentina,Cassava,1992,hg/ha,5106,Pesticides (total),tonnes of active ingredients,26156,17.51,591
Argentina,Cassava,1993,hg/ha,5106,Pesticides (total),tonnes of active ingredients,26156,17.32,591
Argentina,Cassava,1993,hg/ha,5106,Pesticides (total),tonnes of active ingredients,26156,17.53,591
Argentina,Cassava,1994,hg/ha,5106,Pesticides (total),tonnes of active ingredients,30195,18.17,591
Argentina,Cassava,1994,hg/ha,5106,Pesticides (total),tonnes of active ingredients,30195,18.31,591
Argentina,Cassava,1995,hg/ha,5109,Pesticides (total),tonnes of active ingredients,37842,17.74,591
Argentina,Cassava,1995,hg/ha,5109,Pesticides (total),tonnes of active ingredients,37842,17.62,591
Argentina,Cassava,1996,hg/ha,5109,Pesticides (total),tonnes of active ingredients,54595,17.64,591
Argentina,Cassava,1996,hg/ha,5109,Pesticides (total),tonnes of active ingredients,54595,17.97,591
Argentina,Cassava,1997,hg/ha,5109,Pesticides (total),tonnes of active ingredients,77691,18.29,591
Argentina,Cassava,1997,hg/ha,5109,Pesticides (total),tonnes of active ingredients,77691,18.54,591
Argentina,Cassava,1998,hg/ha,5111,Pesticides (total),tonnes of active ingredients,62397,17.23,591
Argentina,Cassava,1998,hg/ha,5111,Pesticides (total),tonnes of active ingredients,62397,17.52,591
Argentina,Cassava,1999,hg/ha,5117,Pesticides (total),tonnes of active ingredients,62831.39,17.15,591
Argentina,Cassava,1999,hg/ha,5117,Pesticides (total),tonnes of active ingredients,62831.39,17.71,591
Argentina,Cassava,2000,hg/ha,5120,Pesticides (total),tonnes of active ingredients,63265.78,16.98,591
Argentina,Cassava,2000,hg/ha,5120,Pesticides (total),tonnes of active ingredients,63265.78,17.66,591
Argentina,Cassava,2001,hg/ha,5122,Pesticides (total),tonnes of active ingredients,63700.17,17.71,591
Argentina,Cassava,2001,hg/ha,5122,Pesticides (total),tonnes of active ingredients,63700.17,18.42,591
Argentina,Cassava,2002,hg/ha,5124,Pesticides (total),tonnes of active ingredients,64134.56,17.58,591
Argentina,Cassava,2002,hg/ha,5124,Pesticides (total),tonnes of active ingredients,64134.56,18.07,591
Argentina,Cassava,2004,hg/ha,5127,Pesticides (total),tonnes of active ingredients,65003.34,17.67,591
Argentina,Cassava,2004,hg/ha,5127,Pesticides (total),tonnes of active ingredients,65003.34,18.11,591
Argentina,Cassava,2005,hg/ha,5135,Pesticides (total),tonnes of active ingredients,65437.73,17.32,591
Argentina,Cassava,2005,hg/ha,5135,Pesticides (total),tonnes of active ingredients,65437.73,17.83,591
Argentina,Cassava,2006,hg/ha,5140,Pesticides (total),tonnes of active ingredients,65872.12,18.1,591
Argentina,Cassava,2006,hg/ha,5140,Pesticides (total),tonnes of active ingredients,65872.12,18.35,591
Argentina,Cassava,2007,hg/ha,5142,Pesticides (total),tonnes of active ingredients,81582.64,16.71,591
Argentina,Cassava,2007,hg/ha,5142,Pesticides (total),tonnes of active ingredients,81582.64,17.14,591
Argentina,Cassava,2008,hg/ha,5143,Pesticides (total),tonnes of active ingredients,87149.01,17.71,591
Argentina,Cassava,2008,hg/ha,5143,Pesticides (total),tonnes of active ingredients,87149.01,18.39,591
Argentina,Cassava,2009,hg/ha,5146,Pesticides (total),tonnes of active ingredients,61586.56,18.16,591
Argentina,Cassava,2009,hg/ha,5146,Pesticides (total),tonnes of active ingredients,61586.56,18.09,591
Argentina,Cassava,2010,hg/ha,5147,Pesticides (total),tonnes of active ingredients,105915.04,17.33,591
Argentina,Cassava,2010,hg/ha,5147,Pesticides (total),tonnes of active ingredients,105915.04,17.84,591
Argentina,Cassava,2011,hg/ha,5150,Pesticides (total),tonnes of active ingredients,100424.62,17.58,591
Argentina,Cassava,2011,hg/ha,5150,Pesticides (total),tonnes of active ingredients,100424.62,17.93,591
Argentina,Cassava,2012,hg/ha,5151,Pesticides (total),tonnes of active ingredients,136185.08,18.18,591
Argentina,Cassava,2012,hg/ha,5151,Pesticides (total),tonnes of active ingredients,136185.08,18.43,591
Argentina,Cassava,2013,hg/ha,5152,Pesticides (total),tonnes of active ingredients,171945.54,16.45,591
Argentina,Cassava,2013,hg/ha,5152,Pesticides (total),tonnes of active ingredients,171945.54,16.88,591
Argentina,Maize,1990,hg/ha,5200,Pesticides (total),tonnes of active ingredients,26156,17.46,591
Argentina,Maize,1990,hg/ha,5200,Pesticides (total),tonnes of active ingredients,26156,17.67,591
Argentina,Maize,1991,hg/ha,5207,Pesticides (total),tonnes of active ingredients,26156,17.64,591
Argentina,Maize,1991,hg/ha,5207,Pesticides (total),tonnes of active ingredients,26156,17.86,591
Argentina,Maize,1992,hg/ha,5212,Pesticides (total),tonnes of active ingredients,26156,17.09,591
Argentina,Maize,1992,hg/ha,5212,Pesticides (total),tonnes of active ingredients,26156,17.51,591
Argentina,Maize,1993,hg/ha,5214,Pesticides (total),tonnes of active ingredients,26156,17.32,591
Argentina,Maize,1993,hg/ha,5214,Pesticides (total),tonnes of active ingredients,26156,17.53,591
Argentina,Maize,1994,hg/ha,5217,Pesticides (total),tonnes of active ingredients,30195,18.17,591
Argentina,Maize,1994,hg/ha,5217,Pesticides (total),tonnes of active ingredients,30195,18.31,591
Argentina,Maize,1995,hg/ha,5221,Pesticides (total),tonnes of active ingredients,37842,17.74,591
Argentina,Maize,1995,hg/ha,5221,Pesticides (total),tonnes of active ingredients,37842,17.62,591
Argentina,Maize,1996,hg/ha,5225,Pesticides (total),tonnes of active ingredients,54595,17.64,591
Argentina,Maize,1996,hg/ha,5225,Pesticides (total),tonnes of active ingredients,54595,17.97,591
Argentina,Maize,1997,hg/ha,5225,Pesticides (total),tonnes of active ingredients,77691,18.29,591
Argentina,Maize,1997,hg/ha,5225,Pesticides (total),tonnes of active ingredients,77691,18.54,591
Argentina,Maize,1998,hg/ha,5226,Pesticides (total),tonnes of active ingredients,62397,17.23,591
Argentina,Maize,1998,hg/ha,5226,Pesticides (total),tonnes of active ingredients,62397,17.52,591
Argentina,Maize,1999,hg/ha,5228,Pesticides (total),tonnes of active ingredients,62831.39,17.15,591
Argentina,Maize,1999,hg/ha,5228,Pesticides (total),tonnes of active ingredients,62831.39,17.71,591
Argentina,Maize,2000,hg/ha,5228,Pesticides (total),tonnes of active ingredients,63265.78,16.98,591
Argentina,Maize,2000,hg/ha,5228,Pesticides (total),tonnes of active ingredients,63265.78,17.66,591
Argentina,Maize,2001,hg/ha,5229,Pesticides (total),tonnes of active ingredients,63700.17,17.71,591
Argentina,Maize,2001,hg/ha,5229,Pesticides (total),tonnes of active ingredients,63700.17,18.42,591
Argentina,Maize,2002,hg/ha,5229,Pesticides (total),tonnes of active ingredients,64134.56,17.58,591
Argentina,Maize,2002,hg/ha,5229,Pesticides (total),tonnes of active ingredients,64134.56,18.07,591
Argentina,Maize,2004,hg/ha,5231,Pesticides (total),tonnes of active ingredients,65003.34,17.67,591
Argentina,Maize,2004,hg/ha,5231,Pesticides (total),tonnes of active ingredients,65003.34,18.11,591
Argentina,Maize,2005,hg/ha,5234,Pesticides (total),tonnes of active ingredients,65437.73,17.32,591
Argentina,Maize,2005,hg/ha,5234,Pesticides (total),tonnes of active ingredients,65437.73,17.83,591
Argentina,Maize,2006,hg/ha,5236,Pesticides (total),tonnes of active ingredients,65872.12,18.1,591
Argentina,Maize,2006,hg/ha,5236,Pesticides (total),tonnes of active ingredients,65872.12,18.35,591
Argentina,Maize,2007,hg/ha,5241,Pesticides (total),tonnes of active ingredients,81582.64,16.71,591
Argentina,Maize,2007,hg/ha,5241,Pesticides (total),tonnes of active ingredients,81582.64,17.14,591
Argentina,Maize,2008,hg/ha,5242,Pesticides (total),tonnes of active ingredients,87149.01,17.71,591
Argentina,Maize,2008,hg/ha,5242,Pesticides (total),tonnes of active ingredients,87149.01,18.39,591
Argentina,Maize,2009,hg/ha,5243,Pesticides (total),tonnes of active ingredients,61586.56,18.16,591
Argentina,Maize,2009,hg/ha,5243,Pesticides (total),tonnes of active ingredients,61586.56,18.09,591
